SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
541163,SANDHAR     ,B ,Q,239.00,239.00,223.15,223.45,223.15,223.95,477,2858,641375.00,,INE278H01035,30-Oct-20,,
541167,YASHO       ,B ,Q,149.00,153.50,141.05,150.00,150.00,147.00,59,11262,1660990.00,,INE616Z01012,30-Oct-20,,
541178,BENARA      ,M ,Q,10.25,10.25,10.20,10.20,10.20,10.28,3,6000,61300.00,,INE495Z01011,30-Oct-20,,
541179,ISEC        ,A ,Q,466.70,488.35,461.75,463.70,463.70,464.65,1393,21815,10368443.00,,INE763G01038,30-Oct-20,,
541195,MIDHANI     ,A ,Q,174.70,176.70,173.75,174.75,174.40,175.15,243,6763,1185400.00,,INE099Z01011,30-Oct-20,,
541206,OBCL        ,M ,Q,30.00,30.00,30.00,30.00,30.00,30.00,1,4000,120000.00,,INE426Z01016,30-Oct-20,,
541233,LEMONTREE   ,A ,Q,27.00,27.80,26.65,27.05,27.10,27.30,705,73950,2004991.00,,INE970X01018,30-Oct-20,,
541269,CHEMFABALKA ,B ,Q,129.90,133.00,127.15,130.75,130.20,137.05,145,1824,238333.00,,INE783X01023,30-Oct-20,,
541301,ORIENTELEC  ,A ,Q,209.00,209.25,206.05,207.55,207.65,209.60,449,4578,950883.00,,INE142Z01019,30-Oct-20,,
541302,DHRUV       ,M ,Q,15.75,15.75,15.75,15.75,15.75,16.30,2,4000,63000.00,,INE506Z01015,30-Oct-20,,
541303,AKSHAR      ,M ,Q,17.61,17.61,17.61,17.61,17.61,17.27,8,60000,1056600.00,,INE256Z01017,30-Oct-20,,
541304,INDOUS      ,M ,Q,49.50,49.50,48.90,48.90,48.90,49.00,3,3750,184125.00,,INE250Z01010,30-Oct-20,,
541309,IPRU3095    ,B ,Q,8.81,8.81,8.81,8.81,8.81,9.20,2,4990,43961.00,,INF109KC1CV2,30-Oct-20,,
541313,ICICI500    ,B ,Q,156.50,156.50,156.10,156.10,156.10,156.62,2,2,312.00,,INF109KC1CZ3,30-Oct-20,,
541336,INDOSTAR    ,A ,Q,288.00,288.70,286.95,287.45,287.25,287.25,321,1676,481452.00,,INE896L01010,30-Oct-20,,
541347,PARVATI     ,XT,Q,1.48,1.62,1.48,1.62,1.62,1.55,7,2042,3069.00,,INE295Z01015,30-Oct-20,,
541352,MEGASTAR    ,M ,Q,28.00,28.00,28.00,28.00,28.00,28.50,1,2000,56000.00,,INE00EM01016,30-Oct-20,,
541353,INNOVATORS  ,M ,Q,25.35,27.45,25.30,25.30,25.30,26.50,3,4800,124960.00,,INE870Z01015,30-Oct-20,,
541358,SHWL        ,XT,Q,19.07,19.07,19.07,19.07,19.07,18.17,3,1110,21167.00,,INE926R01012,30-Oct-20,,
541400,ZIMLAB      ,XT,Q,92.40,99.25,91.50,97.85,97.90,96.30,52,2405,229544.00,,INE518E01015,30-Oct-20,,
541402,AFFORDABLE  ,M ,Q,41.50,43.55,41.50,43.55,43.55,41.50,6,9600,414800.00,,INE692Z01013,30-Oct-20,,
541403,DOLLAR      ,B ,Q,136.40,136.70,134.70,135.75,136.00,135.40,101,1230,166741.00,,INE325C01035,30-Oct-20,,
541445,WAA         ,M ,Q,41.00,41.00,40.25,40.25,40.25,41.05,2,1600,65000.00,,INE799N01012,30-Oct-20,,
541450,ADANIGREEN  ,A ,Q,837.00,856.25,833.75,856.25,856.25,815.50,2597,151524,129443077.00,,INE364U01010,30-Oct-20,,
541503,UNICK       ,XT,Q,26.50,27.30,26.50,27.30,27.30,26.50,9,1510,40438.00,,INE250G01010,30-Oct-20,,
541540,SOLARA      ,B ,Q,1130.25,1160.00,1081.85,1137.80,1135.00,1113.75,2237,16778,18948991.00,,INE624Z01016,30-Oct-20,,
541546,GAYAHWS     ,T ,Q,0.40,0.40,0.40,0.40,0.40,0.39,1,30,12.00,,INE287Z01012,30-Oct-20,,
541556,RITES       ,A ,Q,240.30,241.30,238.10,239.40,239.20,238.95,506,5624,1346101.00,,INE320J01015,30-Oct-20,,
541557,FINEORG     ,A ,Q,2611.00,2691.80,2610.20,2654.80,2649.05,2608.90,318,1052,2797437.00,,INE686Y01026,30-Oct-20,,
541578,VARROC      ,A ,Q,291.30,294.00,285.70,288.00,288.00,291.15,756,6936,2012333.00,,INE665L01035,30-Oct-20,,
541627,HITECHWIND  ,XT,Q,14.99,15.00,14.99,15.00,15.00,15.00,12,330,4947.00,,INE173V01013,30-Oct-20,,
541634,RAWEDGE     ,M ,Q,55.50,55.50,55.50,55.50,55.50,55.00,1,1600,88800.00,,INE960Z01014,30-Oct-20,,
541700,TCNSBRANDS  ,A ,Q,368.00,371.95,367.95,370.95,371.85,367.95,50,262,96684.00,,INE778U01029,30-Oct-20,,
541701,SUPERSHAKT  ,M ,Q,326.50,327.70,326.50,327.70,327.70,325.00,6,3000,981300.00,,INE00SY01011,30-Oct-20,,
541729,HDFCAMC     ,A ,Q,2293.70,2293.70,2244.00,2251.40,2253.50,2261.25,1568,11498,25931503.00,,INE127D01025,30-Oct-20,,
541735,VIVANTA     ,XT,Q,4.86,4.86,4.86,4.86,4.86,4.63,1,100,486.00,,INE299W01014,30-Oct-20,,
541744,TVF2G       ,B ,Q,8.22,8.22,8.22,8.22,8.22,8.73,4,19000,156180.00,,INF277K013J7,30-Oct-20,,
541770,CREDITACC   ,A ,Q,646.75,654.60,642.65,648.20,645.00,643.50,358,1517,985693.00,,INE741K01010,30-Oct-20,,
541771,AMINTAN     ,X ,Q,0.94,0.94,0.86,0.86,0.86,0.90,3,343,296.00,,INE572Z01017,30-Oct-20,,
541804,IPRU3168    ,B ,Q,8.41,8.41,8.41,8.41,8.41,8.96,1,500,4205.00,,INF109KC1IU1,30-Oct-20,,
541809,ICICINXT50  ,B ,Q,27.80,28.18,27.51,27.89,27.89,27.47,18,8153,224682.00,,INF109KC1NS5,30-Oct-20,,
541865,ASRL        ,B ,Q,50.35,54.30,50.10,51.50,50.10,51.75,37,8481,440032.00,,INE01B501018,30-Oct-20,,
541890,SPACEINCUBA ,X ,Q,0.42,0.42,0.40,0.40,0.40,0.40,5,2084,842.00,,INE797Z01010,30-Oct-20,,
541946,ICICILIQ    ,F ,Q,1000.00,1000.01,1000.00,1000.01,1000.01,1000.00,542,799,799002.00,,INF109KC1KT9,30-Oct-20,,
541956,IRCON       ,A ,Q,76.55,77.45,75.80,76.05,76.05,76.10,589,25699,1964163.00,,INE962Y01021,30-Oct-20,,
541972,SETFSN50    ,B ,Q,307.99,307.99,307.00,307.00,307.00,304.00,2,2,614.00,,INF200KA1VQ2,30-Oct-20,,
541974,MANORAMA    ,M ,Q,690.00,697.80,690.00,694.60,697.80,673.00,5,3000,2083800.00,,INE00VM01010,30-Oct-20,,
541983,INNOVATIVE  ,M ,Q,7.59,7.59,7.59,7.59,7.59,7.54,1,1000,7590.00,,INE492Y01011,30-Oct-20,,
541988,AAVAS       ,A ,Q,1477.15,1495.45,1388.80,1424.15,1446.55,1467.85,496,2296,3294164.00,,INE216P01012,30-Oct-20,,
541999,GENERAAGRI  ,XT,Q,2.50,2.50,2.49,2.49,2.49,2.54,6,15652,39127.00,,INE993L01015,30-Oct-20,,
542011,GRSE        ,B ,Q,193.65,196.40,190.05,192.75,194.00,193.75,245,4915,945543.00,,INE382Z01011,30-Oct-20,,
542012,AAL         ,M ,Q,64.30,64.40,61.20,63.50,63.50,63.75,7,14000,889600.00,,INE911Z01017,30-Oct-20,,
542066,ADANIGAS    ,A ,Q,206.80,224.00,202.05,220.45,220.45,204.35,14059,470635,100466373.00,,INE399L01023,30-Oct-20,,
542131,MAN50ETF    ,B ,Q,119.30,119.30,119.30,119.30,119.30,119.25,1,92,10975.00,,INF769K01EG9,30-Oct-20,,
542141,TECHNOE     ,B ,Q,192.80,194.70,190.00,192.70,192.70,192.80,55,258,49551.00,,INE285K01026,30-Oct-20,,
542216,DALBHARAT   ,A ,Q,850.00,856.40,823.20,841.90,850.00,839.35,432,3698,3090770.00,,INE00R701025,30-Oct-20,,
542230,ABSLNN50ET  ,B ,Q,280.00,280.00,280.00,280.00,280.00,289.99,5,34,9520.00,,INF209KB1B87,30-Oct-20,,
542231,NILASPACES  ,B ,Q,1.04,1.10,1.04,1.08,1.10,1.05,31,67464,73255.00,,INE00S901012,30-Oct-20,,
542233,TREJHARA    ,B ,Q,18.00,19.20,17.70,17.80,18.30,18.60,70,8064,143906.00,,INE00CA01015,30-Oct-20,,
542248,DECCAN      ,M ,Q,35.70,35.70,30.95,31.70,30.95,33.25,7,8400,276540.00,,INE452W01019,30-Oct-20,,
542285,AXITA       ,M ,Q,33.50,34.30,33.20,33.30,33.30,33.20,9,36000,1210600.00,,INE02EZ01014,30-Oct-20,,
542333,CESCVENTURE ,B ,Q,227.15,227.20,220.35,222.00,221.15,226.50,171,1505,336926.00,,INE425Y01011,30-Oct-20,,
542337,SPENCER     ,B ,Q,76.00,76.00,73.80,74.25,74.05,74.75,204,13075,976742.00,,INE020801028,30-Oct-20,,
542351,GLOSTERLTD  ,X ,Q,460.00,479.95,450.10,462.55,460.00,456.40,98,3760,1741863.00,,INE350Z01018,30-Oct-20,,
542367,XELPMOC     ,T ,Q,260.40,283.50,260.40,268.40,273.95,270.15,227,5948,1629248.00,,INE01P501012,30-Oct-20,,
542383,RITCO       ,M ,Q,14.26,14.79,14.05,14.79,14.79,15.45,9,14400,206720.00,,INE01EG01016,30-Oct-20,,
542399,CHALET      ,B ,Q,137.60,138.60,135.55,136.60,136.90,136.15,60,1724,235793.00,,INE427F01016,30-Oct-20,,
542460,ANUP        ,B ,Q,600.00,600.00,582.00,597.95,599.55,585.50,146,565,332377.00,,INE294Z01018,30-Oct-20,,
542484,ARVINDFASN  ,A ,Q,124.20,125.65,122.45,123.25,122.75,123.55,186,4153,514236.00,,INE955V01021,30-Oct-20,,
542513,UTISXN50    ,B ,Q,296.25,296.25,296.25,296.25,296.25,288.10,1,28,8295.00,,INF789F1AHR6,30-Oct-20,,
542597,MSTC        ,B ,Q,150.00,152.40,145.65,147.35,147.00,147.55,616,17820,2657412.00,,INE255X01014,30-Oct-20,,
542602,EMBASSY     ,IF,Q,350.60,350.60,340.00,343.65,343.65,347.55,44,336800,117670426.00,,INE041025011,30-Oct-20,,
542628,NSL         ,M ,Q,23.80,23.80,23.80,23.80,23.80,20.20,1,3000,71400.00,,INE01BL01012,30-Oct-20,,
542649,RVNL        ,A ,Q,18.20,18.50,18.15,18.20,18.20,18.30,1033,176195,3217750.00,,INE415G01027,30-Oct-20,,
542650,METROPOLIS  ,A ,Q,1918.15,1996.70,1880.00,1963.40,1996.70,1906.85,459,1630,3146992.00,,INE112L01020,30-Oct-20,,
542651,KPITTECH    ,A ,Q,94.80,99.60,93.20,93.90,93.60,94.80,664,38696,3728513.00,,INE04I401011,30-Oct-20,,
542652,POLYCAB     ,A ,Q,919.25,933.70,910.85,920.10,920.10,909.30,536,5147,4734858.00,,INE455K01017,30-Oct-20,,
542653,JINAAM      ,M ,Q,7.20,7.20,7.20,7.20,7.20,6.91,3,130000,936000.00,,INE011201014,30-Oct-20,,
542655,VIKASMCORP  ,B ,Q,7.45,7.65,7.34,7.35,7.35,7.29,397,1135652,8366416.00,,INE161L01027,30-Oct-20,,
542665,NEOGEN      ,B ,Q,627.15,645.50,613.00,621.15,613.00,617.00,94,569,354678.00,,INE136S01016,30-Oct-20,,
542666,GKP         ,M ,Q,25.95,25.95,25.00,25.00,25.00,26.70,3,12000,303800.00,,INE05QJ01015,30-Oct-20,,
542669,BMW         ,X ,Q,14.05,14.05,14.05,14.05,14.05,14.05,1,1,14.00,,INE374E01021,30-Oct-20,,
542670,ARTEMISELC  ,B ,Q,56.95,56.95,52.20,53.95,53.95,54.90,52,50084,2707817.00,,INE757T01017,30-Oct-20,,
542678,CHCL        ,M ,Q,12.50,12.50,12.25,12.25,12.25,12.00,2,4000,49500.00,,INE05BN01019,30-Oct-20,,
542682,HARISH      ,X ,Q,14.25,14.25,14.25,14.25,14.25,14.95,3,200,2850.00,,INE01K301012,30-Oct-20,,
542684,PPL         ,B ,Q,72.80,74.50,71.60,73.80,74.05,70.90,571,12223,896853.00,,INE050001010,30-Oct-20,,
542685,DGCONTENT   ,T ,Q,10.70,11.58,10.48,10.49,10.49,11.03,24,85608,898301.00,,INE03JI01017,30-Oct-20,,
542721,ARL         ,M ,Q,30.00,32.25,30.00,32.15,32.25,30.50,6,24000,757800.00,,INE02GA01012,30-Oct-20,,
542725,SBC         ,M ,Q,41.70,41.75,41.65,41.70,41.75,41.50,3,18000,750600.00,,INE04AK01010,30-Oct-20,,
542726,INDIAMART   ,B ,Q,5000.00,5000.00,4825.50,4848.25,4846.35,4965.25,1171,3382,16573666.00,,INE933S01016,30-Oct-20,,
542729,DCMNVL      ,B ,Q,23.05,26.90,23.05,25.15,25.40,25.05,52,14058,353929.00,,INE08KP01019,30-Oct-20,,
542730,ICICIBANKN  ,B ,Q,240.00,241.45,235.01,238.55,238.65,237.89,113,503,119981.00,,INF109KC1E27,30-Oct-20,,
542752,AFFLE       ,B ,Q,2712.05,2745.45,2640.00,2661.15,2652.00,2712.05,690,2646,7110172.00,,INE00WC01019,30-Oct-20,,
542753,SEACOAST    ,X ,Q,92.20,92.20,92.20,92.20,92.20,90.40,16,2390,220358.00,,INE277T01016,30-Oct-20,,
542758,ICICIBANKP  ,B ,Q,132.10,132.39,129.61,131.22,131.24,132.77,105,476,62368.00,,INF109KC1E35,30-Oct-20,,
542759,SPANDANA    ,B ,Q,545.70,545.80,535.50,537.50,537.55,539.20,142,451,243745.00,,INE572J01011,30-Oct-20,,
542760,SWSOLAR     ,B ,Q,220.00,221.95,215.00,217.40,215.90,217.60,478,6693,1457030.00,,INE00M201021,30-Oct-20,,
542772,IIFLWAM     ,B ,Q,911.70,923.10,911.70,916.05,913.50,913.85,156,444,408392.00,,INE466L01020,30-Oct-20,,
542773,IIFLSEC     ,B ,Q,39.00,39.95,38.10,39.10,39.55,38.95,564,85461,3337283.00,,INE489L01022,30-Oct-20,,
542774,APMFINVEST  ,X ,Q,13.45,13.70,13.45,13.70,13.70,13.25,3,600,8145.00,,INE08KJ01012,30-Oct-20,,
542808,NIESSPC     ,B ,Q,1.27,1.27,1.27,1.27,1.27,1.16,1,68,86.00,,INF204KB14E1,30-Oct-20,,
542812,FLUOROCHEM  ,B ,Q,470.60,483.65,467.60,479.20,483.65,473.25,185,971,460401.00,,INE09N301011,30-Oct-20,,
542830,IRCTC       ,B ,Q,1325.00,1330.00,1313.00,1315.55,1315.45,1330.20,699,5749,7584749.00,,INE335Y01012,30-Oct-20,,
542837,NIESSPE     ,B ,Q,2.76,2.77,2.76,2.77,2.77,2.52,6,231,638.00,,INF204KB11E7,30-Oct-20,,
542839,NIEHSPD     ,B ,Q,1.10,1.18,0.99,1.00,1.00,1.10,49,26298,28037.00,,INF204KB13G8,30-Oct-20,,
542847,NIESSPL     ,B ,Q,2.99,2.99,2.52,2.86,2.86,2.79,9,772,2019.00,,INF204KB19E0,30-Oct-20,,
542852,VISHWARAJ   ,B ,Q,116.25,118.00,116.25,117.00,117.00,116.95,19,6170,721866.00,,INE430N01014,30-Oct-20,,
542857,GREENPANEL  ,B ,Q,70.95,73.40,66.50,73.40,73.40,69.95,181,28618,2050771.00,,INE08ZM01014,30-Oct-20,,
542862,SHAHLON     ,XT,Q,59.40,59.40,54.85,58.25,58.25,57.40,13,1626,95404.00,,INE052001018,30-Oct-20,,
542863,ABSLBANETF  ,B ,Q,245.00,245.00,233.00,236.24,244.40,237.82,12,51,12101.00,,INF209KB1O58,30-Oct-20,,
542867,CSBBANK     ,B ,Q,226.00,232.15,224.00,230.60,232.15,224.40,200,2221,507895.00,,INE679A01013,30-Oct-20,,
542904,UJJIVANSFB  ,B ,Q,31.00,31.35,30.65,30.90,30.90,30.70,138,14785,457722.00,,INE551W01018,30-Oct-20,,
542905,SHIL        ,B ,Q,76.15,76.70,73.10,74.75,75.25,76.35,76,3856,289334.00,,INE05AN01011,30-Oct-20,,
542907,PRINCEPIPE  ,B ,Q,228.90,235.00,226.85,229.95,230.40,228.85,320,5882,1357055.00,,INE689W01016,30-Oct-20,,
542909,EBBETF0430  ,F ,Q,1122.10,1125.00,1122.00,1124.69,1124.99,1125.99,20,1079,1211950.00,,INF754K01KO2,30-Oct-20,,
542919,ARTEMISMED  ,B ,Q,168.90,168.90,160.00,160.00,160.00,162.00,3,9,1449.00,,INE025R01013,30-Oct-20,,
542920,SUMICHEM    ,B ,Q,273.80,273.80,265.10,267.20,266.55,267.15,608,18713,5005419.00,,INE258G01013,30-Oct-20,,
542921,ICICIM150   ,B ,Q,65.20,65.71,64.98,64.99,65.05,64.66,35,250,16352.00,,INF109KC1G82,30-Oct-20,,
542922,MANXT50ETF  ,B ,Q,273.00,273.00,273.00,273.00,273.00,270.30,1,2,546.00,,INF769K01FN2,30-Oct-20,,
542923,TRANWAY     ,MS,Q,3.62,3.62,3.62,3.62,3.62,4.00,1,10000,36200.00,,INE0BIW01023,30-Oct-20,,
542932,BIRLATYRES  ,B ,Q,19.90,19.90,19.20,19.50,19.70,19.65,474,63718,1243564.00,,INE0AEJ01013,30-Oct-20,,
542933,UNIVPHOTO   ,T ,Q,193.95,193.95,185.10,185.15,185.15,186.00,4,13,2494.00,,INE03V001013,30-Oct-20,,
543064,SUVENPHAR   ,B ,Q,341.45,341.45,292.00,314.40,314.40,338.70,4125,57982,17797219.00,,INE03QK01018,30-Oct-20,,
543066,SBICARD     ,B ,Q,810.00,817.00,796.55,799.40,799.40,811.75,3309,51742,41630908.00,,INE018E01016,30-Oct-20,,
543150,08GPG       ,B ,Q,0.36,0.36,0.36,0.36,0.36,0.33,1,3965,1427.00,,INF204KB16S6,30-Oct-20,,
543174,11GPG       ,B ,Q,4.74,4.74,3.91,4.28,4.29,4.31,36,13537,55066.00,,INF204KB10U5,30-Oct-20,,
543175,11MPD       ,B ,Q,0.66,0.66,0.66,0.66,0.66,0.60,1,100,66.00,,INF204KB15U4,30-Oct-20,,
543181,11AGG       ,B ,Q,30.54,33.00,27.43,29.92,31.50,30.47,112,3784,110391.00,,INF204KB13T1,30-Oct-20,,
543187,POWERINDIA  ,B ,Q,981.00,981.00,954.10,962.60,962.50,976.30,122,917,880345.00,,INE07Y701011,30-Oct-20,,
543210,AARTISURF   ,T ,Q,560.00,578.80,542.05,555.00,559.00,562.75,82,939,523757.00,,INE09EO01013,30-Oct-20,,
543212,BOROLTD     ,T ,Q,141.85,146.15,141.00,141.90,144.00,144.95,106,3667,526258.00,,INE02PY01013,30-Oct-20,,
543213,ROSSARI     ,B ,Q,800.00,802.20,780.00,795.60,795.60,797.00,477,4265,3371942.00,,INE02A801020,30-Oct-20,,
543214,NDRAUTO     ,B ,Q,150.25,155.40,147.35,150.55,150.55,155.10,174,5846,868512.00,,INE07OG01012,30-Oct-20,,
543215,EBBETF0425  ,F ,Q,1013.81,1013.81,1013.81,1013.81,1013.81,1012.81,19,36,36497.00,,INF754K01LD3,30-Oct-20,,
543216,EBBETF0431  ,F ,Q,1013.15,1014.39,1010.41,1010.41,1010.41,1011.00,6,92,93208.00,,INF754K01LE1,30-Oct-20,,
543217,MINDSPACE   ,IF,Q,305.00,305.25,305.00,305.00,305.00,304.80,7,2200,671096.00,,INE0CCU25019,30-Oct-20,,
543219,ICICIALPLV  ,B ,Q,123.24,123.24,123.24,123.24,123.24,122.00,1,10,1232.00,,INF109KC1N59,30-Oct-20,,
543220,MAXHEALTH   ,B ,Q,104.75,110.70,104.15,106.70,106.70,103.70,1238,59214,6392946.00,,INE027H01010,30-Oct-20,,
543221,ICICITECH   ,B ,Q,209.50,213.00,209.11,210.94,210.94,210.98,84,410,86868.00,,INF109KC1N67,30-Oct-20,,
543223,MAXINDIA    ,B ,Q,55.25,59.20,54.95,57.00,57.00,55.05,1089,67023,3795666.00,,INE0CG601016,30-Oct-20,,
543224,HBANKETF    ,B ,Q,240.00,240.70,235.05,237.80,237.80,239.53,57,327,77475.00,,INF179KC1AN8,30-Oct-20,,
543226,UTIBANKETF  ,B ,Q,243.00,248.50,236.94,244.94,248.50,244.08,19,170,40730.00,,INF789F1AUN8,30-Oct-20,,
543227,HAPPSTMNDS  ,B ,Q,338.45,344.00,322.95,338.80,338.80,332.10,5070,133206,44729921.00,,INE419U01012,30-Oct-20,,
543228,ROUTE       ,B ,Q,948.00,1012.70,934.85,996.25,996.25,949.10,11341,127633,125384914.00,,INE450U01017,30-Oct-20,,
543230,ADVAIT      ,M ,Q,51.05,51.50,51.05,51.05,51.05,51.10,4,8000,410100.00,,INE0ALI01010,30-Oct-20,,
543231,ADL         ,T ,Q,18.90,18.90,18.10,18.10,18.10,18.00,4,950,17609.00,,INE0CHO01012,30-Oct-20,,
543232,CAMS        ,B ,Q,1313.95,1320.20,1294.00,1297.95,1297.95,1299.60,2792,15625,20370210.00,,INE596I01012,30-Oct-20,,
543233,CHEMCON     ,B ,Q,401.50,427.40,399.70,411.65,411.65,399.40,6926,129991,53904009.00,,INE03YM01018,30-Oct-20,,
543234,SECMARK     ,M ,Q,62.80,62.80,62.75,62.75,62.75,65.00,2,2000,125550.00,,INE0BTM01013,30-Oct-20,,
543235,ANGELBRKG   ,B ,Q,328.30,379.30,327.30,352.45,352.45,325.55,24199,304337,109052487.00,,INE732I01013,30-Oct-20,,
543237,MAZDOCK     ,B ,Q,169.80,169.80,165.30,166.80,166.80,166.95,1224,56617,9483097.00,,INE249Z01012,30-Oct-20,,
543238,UTIAMC      ,B ,Q,500.25,509.00,497.00,498.55,498.55,501.40,1921,23247,11682974.00,,INE094J01016,30-Oct-20,,
543239,GMPL        ,M ,Q,175.00,175.00,175.00,175.00,175.00,175.00,2,1600,280000.00,,INE0E2801015,30-Oct-20,,
543240,LIKHITHA    ,B ,Q,153.50,156.45,143.30,148.30,148.50,158.80,1042,40402,6048128.00,,INE060901019,30-Oct-20,,
543241,VGIL        ,MT,Q,28.65,28.75,28.65,28.65,28.65,28.85,3,12000,344200.00,,INE244W01010,30-Oct-20,,
543242,HEMIPROP    ,T ,Q,74.15,74.15,74.15,74.15,74.15,78.05,25,1458,108110.00,,INE0AJG01018,30-Oct-20,,
555555,ICICISENSX  ,B ,Q,428.30,431.58,420.60,428.22,428.29,430.67,53,997,421593.00,,INF346A01034,30-Oct-20,,
570001,TATAMTRTDVR ,A ,Q,55.20,56.45,54.80,55.55,55.55,55.30,1368,291682,16201328.00,,IN9155A01020,30-Oct-20,,
570002,FELDVR      ,B ,Q,11.48,11.93,11.48,11.93,11.93,11.63,52,8419,99272.00,,IN9623B01058,30-Oct-20,,
570004,JISLBNDVR   ,B ,Q,9.84,10.50,9.74,10.21,9.86,9.72,70,26359,268702.00,,IN9175A01010,30-Oct-20,,
570005,SCAPDVR     ,T ,Q,1.65,1.65,1.51,1.60,1.60,1.58,20,19445,29790.00,,INE224E01036,30-Oct-20,,
590003,KARUR VY(PS ,B ,Q,31.70,32.80,31.50,32.50,32.50,31.40,598,117955,3814608.00,,INE036D01028,30-Oct-20,,
590005,TIDE WATE(PS,B ,Q,4422.00,4444.45,4365.50,4376.50,4381.95,4429.20,27,71,312408.00,,INE484C01022,30-Oct-20,,
590006,AMRUTANJAN  ,B ,Q,411.00,434.80,406.45,417.95,416.00,408.65,473,5266,2227450.00,,INE098F01031,30-Oct-20,,
590013,XPRO INDI(PS,B ,Q,20.90,20.90,20.90,20.90,20.90,21.90,1,10,209.00,,INE445C01015,30-Oct-20,,
590018,HISARMET(PS ,B ,Q,79.95,81.05,77.00,77.75,77.75,79.50,62,878,70744.00,,INE598C01011,30-Oct-20,,
590021,BHARAT RA(PS,B ,Q,8997.00,8997.00,8609.25,8636.20,8655.10,8617.10,46,65,562538.00,,INE838B01013,30-Oct-20,,
590022,EASTER SI(PS,B ,Q,1.01,1.05,1.01,1.05,1.05,1.01,10,2152,2193.00,,INE962C01027,30-Oct-20,,
590024,FERT CHE(PS ,B ,Q,46.35,48.05,45.75,46.00,46.00,46.20,250,9379,436730.00,,INE188A01015,30-Oct-20,,
590025,GINNI FIL(PS,B ,Q,11.55,11.67,11.55,11.67,11.67,11.66,3,260,3004.00,,INE424C01010,30-Oct-20,,
590030,SOUTH PET(PS,B ,Q,17.65,18.10,17.45,17.50,17.45,17.25,57,5819,103432.00,,INE147A01011,30-Oct-20,,
590031,DE NORA     ,B ,Q,201.00,209.00,195.00,198.05,198.60,210.60,355,4559,904760.00,,INE244A01016,30-Oct-20,,
590051,SAKSOFT LTD ,B ,Q,351.75,355.45,341.25,348.90,348.40,345.25,436,6308,2205991.00,,INE667G01015,30-Oct-20,,
590057,PROSEED     ,T ,Q,0.27,0.28,0.27,0.28,0.28,0.27,2,212,59.00,,INE217G01027,30-Oct-20,,
590062,ANDHRA SUGAR,B ,Q,277.10,284.40,273.00,279.70,284.40,275.70,307,3655,1021178.00,,INE715B01013,30-Oct-20,,
590065,INDIA MOTOR ,B ,Q,524.20,524.80,522.00,522.00,522.00,519.35,94,961,502621.00,,INE547E01014,30-Oct-20,,
590066,KCP LTD     ,B ,Q,65.80,67.45,65.15,65.50,65.50,64.75,97,6629,438135.00,,INE805C01028,30-Oct-20,,
590071,SUNDARAM FIN,B ,Q,1482.00,1487.50,1435.00,1453.75,1478.00,1482.55,363,1965,2863370.00,,INE660A01013,30-Oct-20,,
590072,SUNDARAM BRK,B ,Q,221.00,224.45,218.75,221.10,218.75,218.75,14,38,8410.00,,INE073D01013,30-Oct-20,,
590073,WHEELS INDIA,B ,Q,392.50,409.15,390.55,394.20,393.35,388.55,166,569,227380.00,,INE715A01015,30-Oct-20,,
590075,LAMBODHARA T,B ,Q,27.00,28.80,27.00,27.75,27.75,27.70,14,360,9987.00,,INE112F01022,30-Oct-20,,
590078,MAITHAN ALL ,B ,Q,479.80,485.30,475.00,482.50,483.00,475.75,200,1255,602285.00,,INE683C01011,30-Oct-20,,
590086,ORISSA MINE ,B ,Q,2149.10,2156.30,2090.10,2130.80,2129.45,2124.45,196,501,1062971.00,,INE725E01024,30-Oct-20,,
590095,GOLDBEES    ,E ,Q,44.39,44.39,44.18,44.32,44.34,44.32,230,38167,1688652.00,,INF204KB17I5,30-Oct-20,,
590096,LIQUIDBEES  ,F ,Q,999.75,1000.01,999.35,1000.00,1000.00,1000.00,445,59145,59144775.00,,INF732E01037,30-Oct-20,,
590097,KOTAKGOLDETF,E ,Q,444.30,446.99,443.51,446.41,446.99,445.23,99,1030,458728.00,,INF373I01049,30-Oct-20,,
590098,SBI GOLD ETS,E ,Q,4541.00,4550.00,4527.25,4537.16,4535.01,4550.62,138,472,2141574.00,,INF200K01099,30-Oct-20,,
590099,QUANTUM GOLD,E ,Q,2210.00,2220.00,2195.00,2200.00,2200.00,2199.80,14,52,114346.00,,INF082J01010,30-Oct-20,,
590101,UTI GOLD ETF,E ,Q,4561.00,4593.99,4551.01,4571.01,4565.01,4576.54,34,60,274472.00,,INF789F01059,30-Oct-20,,
590103,NIFTYBEES   ,B ,Q,124.86,125.50,123.40,124.56,124.66,124.74,2192,101928,12675855.00,,INF204KB14I2,30-Oct-20,,
590104,JUNIORBEES  ,B ,Q,284.00,288.00,283.40,284.79,285.94,284.99,536,3952,1127901.00,,INF732E01045,30-Oct-20,,
590106,BANKBEES    ,B ,Q,241.63,244.10,237.79,240.73,240.80,242.43,427,13510,3255657.00,,INF204KB15I9,30-Oct-20,,
590107,KOTAK PSU BK,B ,Q,125.00,125.25,122.00,124.58,123.34,124.11,25,195,24228.00,,INF373I01023,30-Oct-20,,
